CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 512 PISO 8 TORRE 2  ETAPA 2.
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 612 PISO 9 TORRE 2  ETAPA 2.
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 712 PISO 10 TORRE 2  ETAPA 2.
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 812 PISO 11 TORRE 2  ETAPA 2.
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 912 PISO 12 TORRE 2  ETAPA 2.
CALLE 17A NORTE 6-58  ENTRE AVDA 6 Y 7 B/ GRANADA
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 1012 PISO 13 TORRE 2  ETAPA 2.
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 1112 PISO 14 TORRE 2  ETAPA 2.
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 1212 PISO 15 TORRE 2  ETAPA 2.
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 1312 PISO 16 TORRE 2  ETAPA 2.
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 1412 PISO 17 TORRE 2  ETAPA 2.
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 1512 PISO 18 TORRE 2  ETAPA 2.
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 1612 PISO 19 TORRE 2  ETAPA 2.
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 1712 PISO 20 TORRE 2  ETAPA 2.
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 113 PISO 4 TORRE 2  ETAPA 2.
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 213 PISO 5 TORRE 2  ETAPA 2.
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 313 PISO 6 TORRE 2  ETAPA 2.
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 413 PISO 7 TORRE 2  ETAPA 2.
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 513 PISO 8 TORRE 2  ETAPA 2.
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 613 PISO 9 TORRE 2  ETAPA 2.
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 713 PISO 10 TORRE 2  ETAPA 2.
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 813 PISO 11 TORRE 2  ETAPA 2.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 156 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 157 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 158 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 159 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 160 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 161 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 162 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 164 SOTANO.
LOTE 9  MZ. 16  BARRIO QUIROGA
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 165 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 166 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 167 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 168 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 169 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 170 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 171 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 172 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 173 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 174 SOTANO.
CARRERA 25  2-94  BARRIO SAN FERNANDO
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 175 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 176 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 177 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 178 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 179 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 180 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 181 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 182 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 183 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 184 SOTANO.
CALLE 33  29-23   BARRIO LEON XIII
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 185 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 186 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 187 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 188 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 189 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 190 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 191 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 192 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 193 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 194 SOTANO.
CALLE 10 O AUTOPISTA SUR  49-B-35
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 195 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 196 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 197 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 198 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 199 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 200 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 201 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 202 SOTANO.
CARRERA 26 J  -110- 06  APARTAMENTO 201  EDIFICIO MULTIFAMILIAR  MANUELA BELTRAN 
CARRERA 73  1-17 OESTE  BARRIO LOURDES CASA
LOTE Y CASA DE HABITACION  -3 D-12
CARRERA 8A  -58-36-38-40.
CARRERA 7E  81-70  BARRIO ALFONSO LOPEZ
CARRERA 7E  81-70  BARRIO ALFONSO LOPEZ
AVENIDA 4 NORTE 26-N-80  ENTRE CALLES 26 Y 27 DE LA MZ S B/ VERSALLES
OFICINA 513 EDIFICIO EDMOND ZACCOUR HOY PROPIEDAD HORIZONTAL
CALLE 29  4-30
AVENIDA 3G NORTE 40-N-123  URB LA MERCED
AVENIDA 3G NORTE 40-N-123  URB LA MERCED
CALLE 3-  16-11
CALLE 73  -2 C 16
CARRERA 5 NORTE 68-N-05  CASA B/ CALIMA
CARRERA 25  41-78  BARRIO EL RODEO
OFICINAS 509-510 EDIFICIO EDMOND ZACCOUR HOY PROPIEDAD HORIZONTAL
CARRERA 1C  -70-109  BARRIO SAN LUIS ACTUAL NOMENCLATURA
CARRERA 9  71-44
CALLE 2B  18-47  EDIFICIO BARRIO LIBERTADORES
CARRERA 47-A  37-12  BARRIO UNION DE VIVIENDA POPULAR
AVENIDA 5 NORTE 48-N-20  BARRIO LA FLORA
CALLE 2B  18-49 Y 18-51  EDIFICIO BARRIO LIBERTADORES
CARRERA 3  -11- 32 OFICINAS 507-508  EDIFICIO EDMOND ZACOOUR  ACTUAL NOMENCLATURA
CALLE 34-A  7-A-83
CALLE 79  -28-25  BARRIO ALFONSO BONILLA ARAGON
CALLE 26 ENTRE  CRAS 15 Y AUTOPISTA SUR
CALLE 9C  CRA 43  LOTE 142
CARRERA 1-A-4-B  73-20  LOTE DE TERRENO BARRIO SAN LUIS
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 43 SOTANO 1.
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 44 SOTANO 1.
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 45 SOTANO 1.
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 46 SOTANO 1.
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 47 SOTANO 1.
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 48 SOTANO 1.
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 49 SOTANO 1.
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 50 SOTANO 1.
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 51 SOTANO 1.
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 52 SOTANO 1.
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 53 SOTANO 1.
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 54 SOTANO 1.
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 55 SOTANO 1.
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 56 SOTANO 1.
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 57 SOTANO 1.
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 58 SOTANO 1.
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 59 SOTANO 1.
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 60 SOTANO 1.
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 61 SOTANO 1.
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 62 SOTANO 1.
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 63 SOTANO 1.
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 64 SOTANO 1.
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 65 SOTANO 1.
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 66 SOTANO 1.
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 67 SOTANO 1.
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 68 SOTANO 1.
CARRERA 29  6-61 BARRIO SAN FERNANDO
CALLE 13  3-52
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 69 SEMISOTANO.
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 70 SEMISOTANO.
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 71 SEMISOTANO.
AVENIDA 8  56 NORTE-194  EDIFICIO MIRADOR DE MENGA  P.H. PARQUEADERO 72 SEMISOTANO.
CALLE 47  -39 G - 43  BARRIO ANTONIO NARI\O
CARRERA 18  3-33 ACTUAL
CARRERA 20  11-63 CLLES. 11 Y 12
CARRERA 8D  74-34 URB.CAUQUITA
CARRERA 55  6-A-70  URB. CAMINO REAL.
CARRERA 12  -33-B-02/04/06  ACTUAL NOMENCLATURA
CALLE 34C 1 - 28E - 39  DIRECCION PLANEACION MUNICIPAL 
CALLE 34C 1 - 28E - 39  DIRECCION PLANEACION MUNICIPAL 
CALLE 34C 1 - 28E - 39  DIRECCION PLANEACION MUNICIPAL 
CALLE 51 NORTE 2-D-N-65 URB.LA MERCED VIII ETAPA
CALLE 51 NORTE 2-D-N-65 URB.LA MERCED VIII ETAPA
LOTE 8  MANZANA 67 ZONA  A  BARRIO UNION.
CALLE 4A  95-43 SECTOR URBANO COGTO. MELENDEZ.
CARRERA 17B  27-30
CALLE 9  -10-133   ACTUAL 
CALLE 37  41-E-54 BARRIO UNION DE VIVIENDA POPULAR
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 913 PISO 12 TORRE 2  ETAPA 2.
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 1013 PISO 13 TORRE 2  ETAPA 2.
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 1113 PISO 14 TORRE 2  ETAPA 2.
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 1213 PISO 15 TORRE 2  ETAPA 2.
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 1313 PISO 16 TORRE 2  ETAPA 2.
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 1413 PISO 17 TORRE 2  ETAPA 2.
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 1513 PISO 18 TORRE 2  ETAPA 2.
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 1613 PISO 19 TORRE 2  ETAPA 2.
CARRERA 103  6-85  EDIFICIO MULTIFAMILIAR ANKARA  PROPIEDAD H. APARTAMENTO 1713 PISO 20 TORRE 2  ETAPA 2.
CARRERA 14  -74 A 45 ANDRES SANIN
CARRERA 99 B  -48-22  CONJUNTO MULTIFAMILIAR MASARI  PROPIEDAD H.  APARTAMENTO 109 TORRE 2 ETAPA 2.
CARRERA 99 B 48-22  CONJUNTO MULTIFAMILIAR MASARI  PROPIEDAD H. APARTAMENTO 209 TORRE 2 ETAPA 2.
CARRERA 99 B 48-22  CONJUNTO MULTIFAMILIAR MASARI  PROPIEDAD H. APARTAMENTO 309 TORRE 2 ETAPA 2.
CARRERA 99 B 48-22  CONJUNTO MULTIFAMILIAR MASARI  PROPIEDAD H. APARTAMENTO 409 TORRE 2 ETAPA 2.
CARRERA 99 B 48-22  CONJUNTO MULTIFAMILIAR MASARI  PROPIEDAD H. APARTAMENTO 509 TORRE 2 ETAPA 2.
CARRERA 99 B 48-22  CONJUNTO MULTIFAMILIAR MASARI  PROPIEDAD H. APARTAMENTO 609 TORRE 2 ETAPA 2.
CARRERA 99 B 48-22  CONJUNTO MULTIFAMILIAR MASARI  PROPIEDAD H. APARTAMENTO 709 TORRE 2 ETAPA 2.
CARRERA 99 B 48-22  CONJUNTO MULTIFAMILIAR MASARI  PROPIEDAD H. APARTAMENTO 809 TORRE 2 ETAPA 2.
CARRERA 99 B 48-22  CONJUNTO MULTIFAMILIAR MASARI  PROPIEDAD H. APARTAMENTO 110 TORRE 2 ETAPA 2.
CARRERA 99 B 48-22  CONJUNTO MULTIFAMILIAR MASARI  PROPIEDAD H. APARTAMENTO 210 TORRE 2 ETAPA 2.
CARRERA 99 B 48-22  CONJUNTO MULTIFAMILIAR MASARI  PROPIEDAD H. APARTAMENTO 310 TORRE 2 ETAPA 2.
CARRERA 99 B 48-22  CONJUNTO MULTIFAMILIAR MASARI  PROPIEDAD H. APARTAMENTO 410 TORRE 2 ETAPA 2.
CARRERA 99 B 48-22  CONJUNTO MULTIFAMILIAR MASARI  PROPIEDAD H. APARTAMENTO 510 TORRE 2 ETAPA 2.
CARRERA 99 B 48-22  CONJUNTO MULTIFAMILIAR MASARI  PROPIEDAD H. APARTAMENTO 610 TORRE 2 ETAPA 2.
CARRERA 99 B 48-22  CONJUNTO MULTIFAMILIAR MASARI  PROPIEDAD H. APARTAMENTO 710 TORRE 2 ETAPA 2.
CARRERA 99 B 48-22  CONJUNTO MULTIFAMILIAR MASARI  PROPIEDAD H. APARTAMENTO 810 TORRE 2 ETAPA 2.
CARRERA 99 B 48-22  CONJUNTO MULTIFAMILIAR MASARI  PROPIEDAD H. APARTAMENTO 111 TORRE 2 ETAPA 2.
CARRERA 99 B 48-22  CONJUNTO MULTIFAMILIAR MASARI  PROPIEDAD H. APARTAMENTO 211 TORRE 2 ETAPA 2.
CARRERA 99 B 48-22  CONJUNTO MULTIFAMILIAR MASARI  PROPIEDAD H. APARTAMENTO 311 TORRE 2 ETAPA 2.
CARRERA 99 B 48-22  CONJUNTO MULTIFAMILIAR MASARI  PROPIEDAD H. APARTAMENTO 411 TORRE 2 ETAPA 2.
CARRERA 99 B 48-22  CONJUNTO MULTIFAMILIAR MASARI  PROPIEDAD H. APARTAMENTO 511 TORRE 2 ETAPA 2.
CARRERA 99 B 48-22  CONJUNTO MULTIFAMILIAR MASARI  PROPIEDAD H. APARTAMENTO 611 TORRE 2 ETAPA 2.
CARRERA 99 B 48-22  CONJUNTO MULTIFAMILIAR MASARI  PROPIEDAD H. APARTAMENTO 711 TORRE 2 ETAPA 2.
CARRERA 99 B 48-22  CONJUNTO MULTIFAMILIAR MASARI  PROPIEDAD H. APARTAMENTO 811 TORRE 2 ETAPA 2.
CARRERA 99 B 48-22  CONJUNTO MULTIFAMILIAR MASARI  PROPIEDAD H. APARTAMENTO 112 TORRE 2 ETAPA 2.
CARRERA 99 B 48-22  CONJUNTO MULTIFAMILIAR MASARI  PROPIEDAD H. APARTAMENTO 212 TORRE 2 ETAPA 2.
CARRERA 99 B 48-22  CONJUNTO MULTIFAMILIAR MASARI  PROPIEDAD H. APARTAMENTO 312 TORRE 2 ETAPA 2.
CARRERA 99 B 48-22  CONJUNTO MULTIFAMILIAR MASARI  PROPIEDAD H. APARTAMENTO 412 TORRE 2 ETAPA 2.
CARRERA 99 B 48-22  CONJUNTO MULTIFAMILIAR MASARI  PROPIEDAD H. APARTAMENTO 512 TORRE 2 ETAPA 2.
CARRERA 99 B 48-22  CONJUNTO MULTIFAMILIAR MASARI  PROPIEDAD H. APARTAMENTO 612 TORRE 2 ETAPA 2.
CARRERA 99 B 48-22  CONJUNTO MULTIFAMILIAR MASARI  PROPIEDAD H. APARTAMENTO 712 TORRE 2 ETAPA 2.
CARRERA 99 B 48-22  CONJUNTO MULTIFAMILIAR MASARI  PROPIEDAD H. APARTAMENTO 812 TORRE 2 ETAPA 2.
CARRERA 99 B 48-22  CONJUNTO MULTIFAMILIAR MASARI  PROPIEDAD H. APARTAMENTO 113 TORRE 2 ETAPA 2.
CARRERA 99 B 48-22  CONJUNTO MULTIFAMILIAR MASARI  PROPIEDAD H. APARTAMENTO 213 TORRE 2 ETAPA 2.
CARRERA 99 B 48-22  CONJUNTO MULTIFAMILIAR MASARI  PROPIEDAD H. APARTAMENTO 313 TORRE 2 ETAPA 2.
CARRERA 99 B 48-22  CONJUNTO MULTIFAMILIAR MASARI  PROPIEDAD H. APARTAMENTO 413 TORRE 2 ETAPA 2.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 203 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 204 SOTANO.
CALLE 10  49B-5 HOY CASA
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 205 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 206 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 207 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 208 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 209 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 210 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 211 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 212 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 213 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 214 SOTANO.
CARRERA 50 -10-33
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 215 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 279 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 280 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 281 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 282 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 283 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 284 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 285 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 286 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 287 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 288 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. PARQUEADERO PRIVADO 289 SOTANO.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. DEPOSITO 1.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. DEPOSITO 2.
CALLE 50  99-74  BANYO CONJUNTO RESIDENCIAL. PROPIEDAD H. DEPOSITO 3.
CARRERA 50  -10-45
LOTE 18 A  -  URBANIZACION LA MERCED
LOTE B  -  URBANIZACION LA MERCED
LOTE DE TERRENO  -15  MZ N  PROGRAMA QUIROGA
CALLE 10 Y 11  10-63 CRA 50. CASA.-
CALLE 108  -26 H 1 - 76  APTO 101   EDIFICIO BIFAMILIAR OSPINA - BARRIO MANUELA BELTRAN
CALLE 108  -26 H 1 - 78  APTO 201   EDIFICIO BIFAMILIAR OSPINA - BARRIO MANUELA BELTRAN
CARRERA 50  10-69/71 HOY:-S. CALLES 10 Y 11
CARRERA 26 G10 - 72 S1-37 APTO.101 B/MARROQUIN III EDIFICIO MULTI FAMILIARLOPEZ CORREA
CARRERA 26 G10 - 72 S1-39 APTO.102  B/MARROQUIN III EDIFICIO MULTI FAMILIARLOPEZ CORREA
CARRERA 26 G10 - 72 S 1-37 APTO.201  B/MARROQUIN III EDIFICIO MULTI FAMILIARLOPEZ CORREA
CARRERA 26 G10 - 72 S 1-37 APTO.202  B/MARROQUIN III EDIFICIO MULTI FAMILIARLOPEZ CORREA
CARRERA 29A  -48-62  APTO 101  EDIFICIO MULTIFAMILIAR  ZU\IGA   BARRIO LAUREANO GOMEZ
CARRERA 29A  -48-62  APTO 102  EDIFICIO MULTIFAMILIAR  ZU\IGA   BARRIO LAUREANO GOMEZ
